            X               Y   Area
     -12.3748         13.1816    R3
      11.8834         7.48200    R3
      4.74460        -3.00950    R2
      12.6592        -8.37290    R3
      1.81770         5.14460    R2
      8.37840       -0.824600    R2
      5.62250        -3.37960    R2
      11.6703        -5.70660    R3
      4.11990        -8.93280    R2
     -11.7245        -3.38740    R3
     -11.4511        -1.62680    R3
      1.05610         5.49570    R2
      3.84860         9.63880    R2
     -7.36970         10.9836    R3
     -1.10110        0.936700    R1
     0.504300         6.94180    R2
      12.1898        -12.0959    R3
      11.0505        -1.74790    R3
     -10.8325         5.56190    R3
      8.55640         8.90670    R2
      7.42190        -3.07500    R2
     -4.91200         13.6324    R3
     -10.6394         9.55790    R3
     -1.03530         12.5808    R3
     -3.40010        -6.16640    R2
      11.0260        -8.63300    R3
     -10.8164        -13.2331    R3
     -1.66860         6.95220    R2
     -5.53290        -9.19470    R2
     -10.5237         8.66080    R3
     -11.8363         12.7183    R3
      10.8015         4.04090    R3
     -1.07900        -5.07810    R2
      11.5648        0.897400    R3
      8.20090        -8.17210    R2
    -0.933800        -4.39790    R2
     -10.2742        -9.25540    R3
      8.07120        -12.8386    R3
      2.38720        -4.26250    R2
      2.77060        -1.53370    R2
      4.95050         9.12550    R2
      13.9388         1.87440    R3
      7.00560         3.02000    R2
     -5.81670        -7.72290    R2
      5.20660        -6.36270    R2
     -10.4528         11.8151    R3
      10.0623        -3.34810    R3
      8.25650         4.50130    R2
     -12.7557       -0.274300    R3
     -4.45500         8.65370    R2
      6.53710        -6.78410    R2
      9.06950         5.71960    R2
      9.34310        -6.42470    R2
      11.9765        -11.3028    R3
     -9.17970         6.23510    R2
     -13.6734         3.33080    R3
     -2.98330         12.0171    R3
      12.5514        -10.9386    R3
     -11.7209        -10.8299    R3
     -10.1398         1.43320    R3
      9.29400         10.2267    R3
    -0.171900        -4.30730    R2
      9.49680        -10.1699    R3
      3.84350         2.14280    R2
      5.17710        0.954900    R2
     -11.3048        -10.1224    R3
      5.98730        -4.43940    R2
      2.03740         12.5670    R3
      8.68220         8.81980    R2
     -5.46230        0.760300    R2
     -13.7618         13.6367    R3
     -10.9338        -13.1678    R3
     -4.63810        -13.4138    R3
      11.8694        0.125100    R3
      9.42590         7.42470    R2
     -7.57200        -3.62510    R2
     -6.63180         7.58150    R2
     0.307300        -8.53200    R2
      4.95040        -7.96970    R2
     -6.88940         8.09380    R2
     -10.6397         10.7489    R3
     -3.51060        -10.6450    R3
      12.2112         5.55620    R3
     -3.01290        -1.99200    R2
     -8.11960         12.3987    R3
     -10.8190         2.85730    R3
     -7.89720        -6.96790    R2
     -2.35280        -8.80960    R2
     -12.3228        -10.5121    R3
     -10.8614        -3.83960    R3
      3.56690       -2.300000E-02R2
      9.50950        -9.00910    R2
      1.80290        -4.47330    R2
     -7.19920         7.18430    R2
      11.6448         6.57250    R3
     -3.40730        -6.50980    R2
     -12.1584         9.75120    R3
      10.1863        0.673300    R3
      10.5813        -6.18960    R3
     -12.1590        -5.87270    R3
     -7.54110        -8.50750    R2
     -2.56940         6.23760    R2
      3.90560        -8.21310    R2
      5.97360        -2.80790    R2
     -4.89670        -6.63090    R2
     0.937000         3.95840    R2
     -4.79520        -1.11930    R2
     -7.96760        -10.4578    R3
     7.390000E-02     8.77030    R2
     -5.19580        -7.88710    R2
      12.0024         6.04750    R3
     -7.85010        -8.19330    R2
    -0.270400        -7.75300    R2
     -1.81970         12.8794    R3
     0.830300         10.0034    R3
      4.08630         11.2228    R3
      2.77010         11.7587    R3
      10.0294         11.2071    R3
    -0.744900        -10.2314    R3
      11.7424        -11.6089    R3
      1.08070         1.18220    R1
     -10.4978         13.5419    R3
      9.97100         1.93360    R2
      6.62350         12.2282    R3
     -1.56930         8.76350    R2
      8.34860        -6.79540    R2
     -1.80990        -4.71630    R2
     -4.11420        -4.49410    R2
     -13.7968         3.89280    R3
      8.34270         5.26410    R2
     -12.8794        -1.12630    R3
      6.25310        -6.70170    R2
      12.9443        -12.5779    R3
      1.20530        -1.82560    R1
     -5.47810         5.49090    R2
      3.77290        -2.25520    R2
     -7.62870         12.6141    R3
      13.8636        -5.66910    R3
      11.7623        -7.39790    R3
      12.3261         4.69070    R3
     -11.8616        -11.0567    R3
      9.08870        -7.28980    R2
      1.81570         12.2971    R3
      11.6223         7.61990    R3
     -2.31020        -3.58610    R2
      11.8277         1.31250    R3
     -6.30420        -2.02820    R2
     -1.25620        -2.73500    R2
      7.94510        -13.1463    R3
     -1.26500        -6.33010    R2
      11.2093         7.47240    R3
      7.33780        -9.89910    R2
     -13.3375         10.5385    R3
     0.142000        -1.32560    R1
     -8.58700        -10.8681    R3
      2.76530         3.03330    R2
      12.3500        0.968400    R3
     -7.86390         1.40030    R2
      9.44740         10.7944    R3
     -2.05460         13.1711    R3
     -1.97650        -4.07620    R2
      13.7771         4.07970    R3
     -12.7722         2.17010    R3
     -7.05350        -10.4352    R3
      12.2845        -9.09860    R3
      7.27730         2.44620    R2
      4.47110        -1.78170    R2
      9.11590         9.55370    R2
     -8.12310         3.92090    R2
    -0.620700        -13.3338    R3
      12.3000         5.40610    R3
     -1.36870       -0.196700    R1
     0.267600         9.00700    R2
      13.6506         8.01640    R3
      2.00500        -1.84600    R2
      7.18320        -7.86160    R2
      10.7285        -12.6932    R3
      12.9292         10.7685    R3
    -0.390700        -9.29380    R2
      6.72300        -7.98880    R2
     -1.74900        -5.52540    R2
      8.54900         8.18140    R2
     -4.57240        -11.4324    R3
      10.0943         4.20720    R3
     -7.50680        -1.76930    R2
     -5.39960         5.37240    R2
     -5.31970         3.27910    R2
     -7.73170         5.17010    R2
      8.49910        -13.4800    R3
      2.89410        -9.85160    R2
     -7.44660         9.38100    R2
     -8.71580         10.4852    R3
     -2.52230        -7.69960    R2
     -12.6378        -10.0670    R3
      6.17330        -6.16310    R2
      10.0462         2.98370    R3
     -1.79320        -5.53140    R2
     -12.3958         10.7172    R3
     -4.48620         12.8287    R3
     -13.1418        -2.58920    R3
     -3.68580         1.40150    R2
      10.8062         6.95710    R3
     -6.93560         3.37650    R2
     -8.71560       -8.700000E-03R2
      4.44140         11.5759    R3
     -12.3990        -4.01460    R3
      12.6314         5.98190    R3
      5.52520         7.56080    R2
      1.56380        -4.03530    R2
      10.2122        -8.39090    R3
     0.614500        -10.1850    R3
     -11.0983        -9.19790    R3
     -12.7722         13.1642    R3
     -13.2764        -3.80180    R3
     -4.61780         8.69450    R2
     -1.01770        -6.77460    R2
     -8.15810        -9.27820    R2
     -2.44980         5.36320    R2
     -5.00940         5.33000    R2
      4.15690         11.2114    R3
      12.6360         9.51360    R3
     -2.70520         8.41950    R2
      13.3847         6.74430    R3
      9.30380        -10.1545    R3
     -1.03800        -7.91850    R2
     -10.2193         3.20960    R3
      4.74300         2.80250    R2
     -1.65140        -2.43400    R2
     -2.84600        -8.86170    R2
      4.96190        0.592000    R2
     -4.22280         7.52960    R2
     -7.32150         5.26380    R2
      4.84400        -13.2175    R3
      5.51710        -7.46320    R2
     -3.37450         11.9289    R3
     -3.46320         5.80630    R2
     -12.8482        -10.4236    R3
      3.51680         2.65600    R2
      1.20160        -8.86060    R2
      6.50380        -5.45600    R2
      8.49550        -3.88510    R2
      5.36510       -7.610000E-02R2
     -3.56530        -8.84250    R2
      3.76360        -12.3403    R3
     -11.2827        -10.3378    R3
      8.83430        -5.11150    R2
      1.94190        -1.53460    R1
     -9.52040        -4.09510    R2
      10.5769        -7.24450    R3
      11.0359         9.87280    R3
     -12.2722         8.88410    R3
    -0.171500        -9.95110    R2
      12.6014         8.18900    R3
      10.2289         6.32510    R3
     -9.30360        -2.84280    R2
     -4.27040        -7.31720    R2
      8.63730        -2.22180    R2
     -1.80790        -6.85060    R2
     -8.18890        -5.42650    R2
     -1.91880         6.23800    R2
     -6.16170        -10.4628    R3
      5.07070         5.99230    R2
     0.269900         10.7144    R3
      9.83660        -6.52730    R2
      6.24230         12.4105    R3
      6.49350       -0.770700    R2
     0.755100       -0.218800    R1
      13.8268         2.18780    R3
     -8.98730        -1.83610    R2
     -7.40170        -9.00550    R2
     -2.66380        -11.5733    R3
     -8.90850        -7.97530    R2
      7.87140        -7.57450    R2
     -13.6947       -0.473300    R3
     -11.9594        -2.24870    R3
      9.03880         3.23700    R2
     -2.85870         11.0297    R3
      13.8933        -11.3054    R3
     -2.43340         13.5868    R3
     0.558100         8.50870    R2
     -9.11460        -8.06220    R2
     -7.15920         3.28690    R2
     -10.2597         8.61920    R3
     -11.4922        -10.6401    R3
     0.338000         8.44720    R2
      3.50410         3.98890    R2
